126,Soto en Cameros,42.28591,-2.42597
127,Terroba,42.25809,-2.44375
128,Tirgo,42.54587,-2.9494
129,Tobía,42.29846,-2.81399
130,Tormantos,42.49431,-3.07446
131,Torre en Cameros,42.24133,-2.51805
132,Torrecilla en Cameros,42.25532,-2.63109
133,Torrecilla sobre Alesanco,42.40825,-2.83379
134,Torremontalbo,42.5,-2.68333
135,Treviana,42.55901,-3.05032
136,Tricio,42.40223,-2.71912
137,Tudelilla,42.30023,-2.11749
138,Uruñuela,42.4431,-2.70749
139,Valdemadera,41.98408,-2.07403
140,Valgañón,42.31782,-3.06725
141,Ventosa,42.40495,-2.62651
142,Ventrosa,42.15705,-2.85044
143,Viguera,42.30934,-2.53334
144,Villalba de Rioja,42.60967,-2.88687
145,Villalobar de Rioja,42.49123,-2.96404
146,Villamediana de Iregua,42.42658,-2.41943
147,Villanueva de Cameros,42.16719,-2.6504
148,Villar de Torre,42.37133,-2.86411
149,Villarejo,42.37417,-2.88712
150,Villarroya,42.13053,-2.06896
151,Villarta-Quintana,42.42998,-3.0484
152,Villavelayo,42.13084,-2.98565
153,Villaverde de Rioja,42.32051,-2.8137
154,Villoslada de Cameros,42.11383,-2.67413
155,Viniegra de Abajo,42.15055,-2.8893
156,Viniegra de Arriba,42.09513,-2.83304
157,Zarratón,42.51649,-2.88094
158,Zarzosa,42.18294,-2.34297
159,Zorraquín,42.32565,-3.03925
